user_id,condition,submitted_at,label_q1,label_q2,label_q3
1161772319263,2,2021-03-20T17:20:14.957Z,1,1,"[""image"",""rating""]"
1247775436086,2,2021-03-20T17:30:24.020Z,1,1,"[""ingredient"",""image"",""title""]"
968100188040,2,2021-03-20T18:26:42.710Z,1,1,"[""title""]"
93169922048,2,2021-03-20T18:27:57.954Z,2,2,"[""health"",""ingredient"",""image"",""salt"",""protein"",""goals""]"
512396981366,2,2021-03-20T18:31:13.248Z,1,1,"[""health"",""title""]"
565200903602,2,2021-03-20T18:56:23.199Z,1,1,"[""health"",""image"",""title"",""goals""]"
1570134027908,2,2021-03-20T19:42:20.587Z,1,1,"[""ingredient"",""image"",""title""]"
1202505567886,2,2021-03-20T19:51:37.337Z,1,1,"[""health"",""image"",""rating""]"
1326487620555,2,2021-03-20T20:18:23.460Z,1,1,"[""health"",""ingredient"",""image"",""rating"",""cal"",""salt"",""sugar"",""fat"",""goals""]"
448243525259,2,2021-03-20T20:40:50.586Z,1,1,"[""health"",""image"",""rating"",""numrating"",""cal"",""goals""]"
1495075531701,2,2021-03-20T20:47:32.605Z,0,0,"[""image""]"
1279817473705,2,2021-03-20T20:48:37.024Z,2,2,"[""health"",""image"",""sugar"",""goals""]"
1419706570671,2,2021-03-20T21:00:51.499Z,1,1,"[""image"",""numrating""]"
1479498628780,2,2021-03-20T21:14:48.359Z,1,1,"[""health"",""image"",""cal""]"
1027288838867,2,2021-03-20T21:15:25.313Z,1,1,"[""ingredient"",""rating"",""title"",""how tasty it looked.""]"
1151248176582,2,2021-03-20T21:23:39.159Z,2,2,"[""health"",""ingredient"",""image"",""rating"",""numrating"",""cal"",""salt"",""sugar"",""fat"",""title"",""goals""]"
1258491355793,2,2021-03-20T21:33:31.193Z,1,1,"[""ingredient"",""image"",""title""]"
620165914697,2,2021-03-20T21:48:09.077Z,1,1,"[""health"",""image"",""protein""]"
1012972141883,2,2021-03-20T22:23:46.855Z,1,1,"[""health"",""ingredient"",""image"",""salt"",""sugar"",""title""]"
682006721472,2,2021-03-20T22:46:14.308Z,1,1,"[""image"",""rating"",""salt"",""fat"",""goals""]"
597917654896,2,2021-03-20T22:50:23.449Z,1,1,"[""ingredient"",""rating"",""sugar"",""fat""]"
961527618189,2,2021-03-20T23:03:31.125Z,1,1,"[""ingredient"",""image"",""title""]"
1287727445163,2,2021-03-20T23:26:30.094Z,2,2,"[""health"",""image""]"
566633502571,2,2021-03-20T23:26:27.368Z,1,1,"[""health"",""image"",""sugar""]"
1085241095445,2,2021-03-20T23:34:34.482Z,1,1,"[""health"",""image"",""cal"",""goals""]"
321854270179,2,2021-03-20T23:44:48.773Z,1,1,"[""image"",""How interesting the recipe would be to make""]"
514803021961,2,2021-03-20T23:46:32.463Z,1,1,"[""health"",""image"",""salt"",""sugar"",""fat"",""goals""]"
468442190744,2,2021-03-20T23:52:13.834Z,2,2,"[""health"",""image"",""sugar""]"
358831477957,2,2021-03-21T00:25:08.945Z,1,1,"[""health""]"
1417917742309,2,2021-03-21T00:44:21.451Z,1,1,"[""image""]"
1080244896915,2,2021-03-21T00:51:26.941Z,1,1,"[""image"",""rating"",""numrating"",""title""]"
1340949541928,2,2021-03-21T00:54:19.402Z,1,1,"[""image""]"
478602028205,2,2021-03-21T00:54:00.349Z,0,0,"[""rating"",""ease of preparation""]"
726638464076,2,2021-03-21T01:23:53.358Z,1,1,"[""image"",""title"",""taste""]"
480749691263,2,2021-03-21T02:04:03.956Z,1,1,"[""health"",""ingredient"",""image"",""title""]"
637335106774,2,2021-03-21T02:27:46.488Z,1,1,"[""image""]"
621417532150,2,2021-03-21T02:29:31.244Z,1,1,"[""health"",""ingredient"",""image""]"
750849447520,2,2021-03-21T02:40:08.400Z,1,1,"[""health"",""ingredient"",""title""]"
1194343286979,2,2021-03-21T02:59:28.998Z,0,0,"[""ingredient"",""title""]"
1425877647143,2,2021-03-21T03:28:19.207Z,1,1,"[""image"",""salt"",""title""]"
773096276921,2,2021-03-21T03:29:11.563Z,0,0,"[""ingredient"",""goals"",""Whether they seemed like I could eat them (e.g., no meat; nothing I'm constitutionally averse to)""]"
1172741213459,2,2021-03-21T03:30:45.409Z,1,1,"[""ingredient"",""image"",""goals""]"
762951959479,2,2021-03-21T04:01:33.705Z,1,1,"[""ingredient""]"
1482750913097,2,2021-03-21T04:40:22.234Z,1,1,"[""health""]"
129713116043,2,2021-03-21T05:11:19.456Z,1,1,"[""health"",""ingredient"",""image"",""cal"",""salt"",""sugar"",""fat"",""protein"",""goals""]"
1360363830039,2,2021-03-21T05:32:31.448Z,-1,-1,"[""taste""]"
