session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Diet Restriction,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
604cf337ab4f46bf31be4166,5f580aa2e492b3363efa4ac2,APPROVED,2021-03-13 17:15:36.906000,2021-03-13 17:21:27.955000,351.049,19,11,0,100,2021-03-13 18:38:21.749000,866C1F68,Portugal,Portugal,None,Other,,"English, Portuguese",Portugal,Male,Yes
604cf3396b6cc7ff41198694,5cd30b2041a6b8001874c41f,APPROVED,2021-03-13 17:15:37.425000,2021-03-13 17:20:53.129000,315.704,26,258,1,100,2021-03-13 18:38:23.364000,866C1F68,Greece,Greece,None,Full-Time,Greek,"English, Greek",Greece,Female,No
604cf33f98f9729f43d0465a,5dfbc27ea1f3618e09042c33,APPROVED,2021-03-13 17:15:43.442000,2021-03-13 17:18:38.333000,174.891,25,194,4,99,2021-03-13 18:38:25.804000,866C1F68,France,France,None,Full-Time,French,"French, English",France,Male,No
604cf3447cddf5c261331cd7,601ed87577a1d237eb08d40b,APPROVED,2021-03-13 17:15:51.607000,2021-03-13 17:24:36.806000,525.199,20,12,0,100,2021-03-13 18:38:28.412000,866C1F68,Portugal,Portugal,None,Other,,"Portuguese, English",Portugal,Female,Yes
604cf34f75f1fb1a1c034d73,5e84705fb69f7b0009018f61,APPROVED,2021-03-13 17:15:59.684000,2021-03-13 17:20:58.997000,299.313,20,72,0,100,2021-03-13 18:38:29.720000,866C1F68,Pakistan,Germany,Sugar-free,Unemployed (and job seeking),Urdu,"English, German, Urdu",Pakistan,Male,Yes
604cf3564c71d4fb6df50dfe,5f0521a85c590c824dadb24d,APPROVED,2021-03-13 17:16:05.945000,2021-03-13 17:22:22.285000,376.34,26,91,0,100,2021-03-13 18:38:31.585000,866C1F68,Mexico,Mexico,None,Full-Time,Spanish,"English, Spanish",Mexico,Male,No
604cf35d95a5660b9946a2d0,5f8f32f0f4f6ea15a9524d22,APPROVED,2021-03-13 17:16:19.077000,2021-03-13 17:21:30.828000,311.751,23,41,1,99,2021-03-13 18:38:33.327000,866C1F68,Italy,Italy,None,Unemployed (and job seeking),DATA EXPIRED,"Italian, English",Italy,Female,No
604cf369e706a5e46449c73e,6022ab2c61828901ec3e13e6,APPROVED,2021-03-13 17:16:25.739000,2021-03-13 17:25:50.533000,564.794,19,14,0,100,2021-03-13 18:38:35.049000,866C1F68,Portugal,Portugal,Gluten-free,Other,,"Portuguese, English",Portugal,Female,Yes
604cf38731f191d7f944882f,5f8ef5cf036fa50c4aba6a61,APPROVED,2021-03-13 17:16:58.352000,2021-03-13 17:24:04.847000,426.495,31,37,0,100,2021-03-13 18:38:36.416000,866C1F68,Poland,Poland,None,Full-Time,DATA EXPIRED,"English, Polish",Poland,Female,No
604cf39fd08ad44688bbc27a,5c43724ab00b3300018f49bf,APPROVED,2021-03-13 17:17:25.699000,2021-03-13 17:28:11.075000,645.376,23,125,2,99,2021-03-13 18:38:38.154000,866C1F68,United Kingdom,United Kingdom,None,Part-Time,English,English,United Kingdom,Female,No
604cf3a37cb0219dbfe88d41,5f23dd005a990d1d4fcfee68,APPROVED,2021-03-13 17:17:30.099000,2021-03-13 17:29:02.648000,692.549,22,110,1,99,2021-03-13 18:38:40.003000,866C1F68,United Kingdom,United Kingdom,None,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes
604cf3ac0d045bc85db20c2f,5f0c675cbe0f365cc5424893,APPROVED,2021-03-13 17:17:38.291000,2021-03-13 17:22:11.419000,273.128,27,60,0,100,2021-03-13 18:38:42.125000,866C1F68,Portugal,Portugal,None,Other,Portuguese,"English, Portuguese",Portugal,Male,Yes
604cf3beeeed0c2295632396,5e8b96fc978b9e07b099714c,APPROVED,2021-03-13 17:17:50.051000,2021-03-13 17:24:57.604000,427.553,22,133,0,100,2021-03-13 18:38:43.727000,866C1F68,Spain,Spain,None,Unemployed (and job seeking),Spanish,"Spanish, English, Ukrainian",Spain,Male,Yes
604cf3c460f832f6fba63cd4,5ea6a697f5d217022e2f7f45,APPROVED,2021-03-13 17:17:58.911000,2021-03-13 17:24:43.671000,404.76,34,117,0,100,2021-03-13 18:38:45.875000,866C1F68,United Kingdom,United Kingdom,None,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
604cf3cd28bef3ba56c4df96,5f1ad4dfb7b8a221a6438ba4,AWAITING REVIEW,2021-03-13 17:18:05.205000,2021-03-13 17:24:05.415000,360.21,25,48,0,100,,866C1F68,Italy,Italy,Gluten-free,Other,Italian,"English, Italian",Italy,Female,Yes
604cf3dcf29351e9576240c7,5fb2cf3bd6498b950b65aca6,AWAITING REVIEW,2021-03-13 17:18:25.558000,2021-03-13 17:28:56.190000,630.632,37,38,0,100,,866C1F68,Myanmar,Germany,None,Full-Time,DATA EXPIRED,"English, Burmese",Myanmar,Male,Yes
604cf3ec7ecf726b12d250e6,5eaf303e1b5acf09306cb758,AWAITING REVIEW,2021-03-13 17:18:36.457000,2021-03-13 17:26:20.445000,463.988,38,119,2,97,,866C1F68,Russian Federation,Spain,None,Full-Time,Russian,"Russian, Spanish, English",Russian Federation,Female,No
604cf3edacd65ab935198c7a,5ce8004575db4d0019dee645,AWAITING REVIEW,2021-03-13 17:18:41.220000,2021-03-13 17:30:25.074000,703.854,47,84,0,100,,866C1F68,Portugal,Portugal,None,Part-Time,Portuguese,"Portuguese, English",Portugal,Female,No
604cf3f08257a65e65640ea1,5e9da6db8c05470a3101513d,AWAITING REVIEW,2021-03-13 17:18:40.591000,2021-03-13 17:23:01.072000,260.481,19,117,1,100,,866C1F68,Portugal,Portugal,None,Other,Portuguese,"English, Portuguese, Spanish",Portugal,Male,Yes
604cf3f27a155f09adcc2b8b,603698d6a7c474bafcf7382c,AWAITING REVIEW,2021-03-13 17:18:49.199000,2021-03-13 17:26:39.599000,470.4,23,4,0,100,,866C1F68,Poland,Poland,None,Full-Time,,"English, Polish",Poland,Female,Yes
604cf3fe7166a85e7c0b5fb5,5ec015f79264f84145af1bb4,AWAITING REVIEW,2021-03-13 17:19:14.026000,2021-03-13 17:25:10.499000,356.473,23,60,1,100,,866C1F68,Latvia,Latvia,None,"Not in paid work (e.g. homemaker', 'retired or disabled)",Latvian,"English, Latvian, Russian",Latvia,Male,No
604cf3feb53b0487225d1a07,5af33ed518af790001744108,AWAITING REVIEW,2021-03-13 17:18:57.033000,2021-03-13 17:24:06.555000,309.522,26,123,1,100,,866C1F68,Portugal,Portugal,None,Other,Portuguese,"English, Portuguese, Spanish",Portugal,Male,No
604cf405e9bc54dbfa4e6891,5efcb513fe36e909073b1a43,AWAITING REVIEW,2021-03-13 17:19:08.032000,2021-03-13 17:25:50.771000,402.739,55,122,1,100,,866C1F68,United Kingdom,United Kingdom,None,Full-Time,English,English,United Kingdom,Male,No
604cf40922d1c6f6aa94f765,5f82e997eec0860404c8f790,AWAITING REVIEW,2021-03-13 17:19:13.858000,2021-03-13 17:23:43.657000,269.799,22,18,0,100,,866C1F68,Portugal,Portugal,Vegetarian,DATA EXPIRED,DATA EXPIRED,"English, Portuguese",Portugal,Female,Yes
604cf40b7cb0219dbfe88d44,5892318a046bbb0001a52f3d,AWAITING REVIEW,2021-03-13 17:19:43.530000,2021-03-13 17:33:54.483000,850.953,32,225,1,100,,866C1F68,France,France,None,Part-Time,French,"English, French, Spanish",France,Male,No
604cf40b98696dada891cc11,5e5ba15d2bd7a6371984f400,AWAITING REVIEW,2021-03-13 17:19:36.623000,2021-03-13 17:33:07.857000,811.234,26,50,0,100,,866C1F68,Portugal,Portugal,None,Full-Time,Portuguese,"English, Portuguese",Portugal,Female,No
604cf4113045c98194f02a23,603f94b4d96df204ccd1f66d,AWAITING REVIEW,2021-03-13 17:19:13.468000,2021-03-13 17:26:29.027000,435.559,21,0,0,100,,866C1F68,Portugal,Portugal,None,Full-Time,,"English, Portuguese",Portugal,Male,Yes
604cf4149448030281a2dcc2,5f0f93d606d4751826e6c09d,AWAITING REVIEW,2021-03-13 17:19:18.611000,2021-03-13 17:23:56.919000,278.308,25,7,0,100,,866C1F68,Mexico,Mexico,None,Unemployed (and job seeking),Spanish,"English, Spanish, French",Mexico,Female,No
604cf41825bea359d00c1d45,601b1876d8db9349107ad10c,AWAITING REVIEW,2021-03-13 17:19:24.503000,2021-03-13 17:37:58.996000,1114.493,19,10,0,100,,866C1F68,Spain,Spain,None,Other,,"English, Spanish, Catalan",Spain,Female,Yes
604cf42f7cddf5c261331cde,5c1161934be31a0001480d22,AWAITING REVIEW,2021-03-13 17:19:54.966000,2021-03-13 17:24:20.112000,265.146,31,156,0,100,,866C1F68,Portugal,Portugal,None,Full-Time,Portuguese,"English, Portuguese",Portugal,Male,No
604cf43f050b51ff29a5de57,5eaac550c2e646012d6ca899,AWAITING REVIEW,2021-03-13 17:19:59.496000,2021-03-13 17:24:47.742000,288.246,26,110,0,100,,866C1F68,France,France,None,Unemployed (and job seeking),French,"Arabic, French, German, English",France,Male,No
604cf446a83e7a8a394198f3,5bfc1bb60ca8e900017f29df,AWAITING REVIEW,2021-03-13 17:20:09.837000,2021-03-13 17:25:25.194000,315.357,,108,0,100,,866C1F68,United Kingdom,United Kingdom,Vegetarian,Full-Time,English,English,United Kingdom,Female,No
604cf452769b74c3979b0f94,5f130a4d0576a615ce9aa9c7,AWAITING REVIEW,2021-03-13 17:20:27.180000,2021-03-13 17:35:01.344000,874.164,21,7,0,100,,866C1F68,Sierra Leone,Netherlands,None,Unemployed (and job seeking),English,English,Sierra Leone,Female,Yes
604cf45600a9b61601e1f14d,5af4f14f86fd9c0001664a21,AWAITING REVIEW,2021-03-13 17:20:25.408000,2021-03-13 17:42:13.996000,1308.588,30,258,0,100,,866C1F68,Mexico,Mexico,None,Full-Time,Spanish,"English, Spanish",Mexico,Male,No
604cf456f223db87ea3d504a,5c37be1aa9872700014c6c80,AWAITING REVIEW,2021-03-13 17:20:26.794000,2021-03-13 17:33:48.753000,801.959,32,54,1,100,,866C1F68,Denmark,Denmark,Sugar-free,Part-Time,Danish,"Danish, English",Denmark,Male,No
604cf459f0571eb658edda8a,5ca333ab8001d50001c68a29,AWAITING REVIEW,2021-03-13 17:20:25.444000,2021-03-13 17:26:06.187000,340.743,22,177,1,100,,866C1F68,Portugal,Portugal,None,Other,Portuguese,"English, Portuguese, Spanish, French",Portugal,Female,Yes
604cf45b259a901bf13ec11c,5fd8d7e42ce9082dd7998e6d,AWAITING REVIEW,2021-03-13 17:20:33.370000,2021-03-13 17:26:17.095000,343.725,23,29,0,100,,866C1F68,Portugal,Portugal,None,Other,DATA EXPIRED,"English, Portuguese",Portugal,Male,Yes
604cf4632d85e69504ce6686,602c40fc6ef6bd509c29a25f,AWAITING REVIEW,2021-03-13 17:20:37.867000,2021-03-13 17:26:08.231000,330.364,21,3,1,94,,866C1F68,Poland,Poland,None,Other,,"English, Polish",Poland,Male,Yes
